CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
PCBL Ltd.,INE602A01031,PCBL,506590.000000,2024-02-01,True,2024-02-01,10700005.000000,2023-12-31,3.000000,3.000000,14891600000.000000,12307800000.000000,2583800000.000000,223800000.000000,384500000.000000,0.000000,1975500000.000000,531000000.000000,1444500000.000000,1444500000.000000,377500000.000000,0.000000,3.826490,9.700099,False,44.204852,1.235223,3.506225,13.936472,13996700000.000000,-14.193845,15.109917,14.843241722911063,-3.027636786679776,-6.834673999617527,39.63762484377596,3.9561466022515375,95.64864564686587
Aditya Vision Ltd.,INE679V01019,,540205.000000,2023-12-31,True,2024-02-01,10740002.000000,2023-12-31,3.000000,3.000000,4141500000.000000,3697700000.000000,443800000.000000,73500000.000000,80400000.000000,0.000000,289900000.000000,68200000.000000,221700000.000000,221700000.000000,120300000.000000,0.000000,1.842893,5.353133,False,13.575820,30.129454,0.800499,-15.154185,3156000000.000000,21.319290,180.823614,15.012106537530261,31.454376402271933,-55.868171561327905,250.4777280646461,1878.0928916102348,-42.1493248132648
V-Mart Retail Ltd.,INE665J01013,VMART,534976.000000,2024-02-01,True,2024-02-01,10760013.000000,2023-12-31,3.000000,3.000000,9020800000.000000,7693600000.000000,1327200000.000000,375500000.000000,582900000.000000,0.000000,368800000.000000,86500000.000000,282300000.000000,282300000.000000,197800000.000000,0.000000,1.427199,3.129434,False,41.293585,16.011214,-3.241658,-466.424155,5514200000.000000,8.373676,107863.501080,-457.6100702626171,16.88253877006728,540479.0540279656,3622082.2018575855,-100.00590475732645,-99.99576781970649
Avenue Supermarts Ltd.,INE192R01011,DMART,540376.000000,2024-02-01,True,2024-02-01,10760016.000000,2023-12-31,3.000000,3.000000,132917600000.000000,121263900000.000000,11653700000.000000,110700000.000000,1632400000.000000,0.000000,9910600000.000000,2542400000.000000,7368200000.000000,7368200000.000000,6507300000.000000,0.000000,1.132298,5.543434,False,14.413153,17.158700,1.012002,-10.257703,123533500000.000000,18.458501,5.678591,2.6447150451467785,18.36090819248847,58.8595992050733,37.86917103023923,-77.17833625211364,2608.546748629588
Aditya Birla Fashion and Retail Ltd.,INE647O01011,ABFRL,535755.000000,2024-02-01,True,2024-02-01,10770005.000000,2023-12-31,3.000000,3.000000,35587200000.000000,29475300000.000000,6111900000.000000,2026100000.000000,3479000000.000000,0.000000,606800000.000000,156300000.000000,450500000.000000,450500000.000000,9491800000.000000,0.000000,0.047462,1.265905,False,-20.864381,5.103487,-0.078911,-193.424852,30401500000.000000,2.218434,10701.272447,-166.53450301973265,8.44190360627128,54020.44599507309,144413.34229894116,-99.98554253803228,-99.9625133418824
Vedant Fashions Ltd.,INE825V01034,MANYAVAR,543463.000000,2024-02-01,True,2024-02-01,10780020.000000,2023-12-31,3.000000,3.000000,4886250000.000000,2319240000.000000,2567010000.000000,111720000.000000,337940000.000000,0.000000,2117350000.000000,540590000.000000,1576760000.000000,1576760000.000000,242830000.000000,0.000000,6.493267,32.269327,False,7.273222,11.204042,2.017628,-28.990975,2326520000.000000,-7.468112,23.096074,0.6674244741003473,6.119960544572133,52.06994059670138,38.71102015294311,168.25409470301545,210.22480162517132
ASK Automotive Ltd.,INE491J01022,ASKAUTOLTD,544022.000000,2023-12-31,True,2024-02-01,10990013.000000,2023-12-31,3.000000,3.000000,7463231000.000000,6661834000.000000,801397000.000000,38719000.000000,142446000.000000,0.000000,620232000.000000,156007000.000000,464225000.000000,464225000.000000,394285000.000000,0.000000,1.177384,6.220161,False,,,1.215994,,7962987000.000000,,0.000000,,,,,,
Landmark Cars Ltd.,INE559R01029,LANDMARK,543714.000000,2023-12-31,True,2024-02-01,10990106.000000,2023-12-31,3.000000,3.000000,1645490000.000000,1337740000.000000,307750000.000000,25730000.000000,87820000.000000,0.000000,194200000.000000,49460000.000000,144740000.000000,144740000.000000,205560000.000000,0.000000,0.704125,8.796164,False,2.839492,30.452603,-0.340811,-149.671875,1590190000.000000,32.058032,8.578355,126.48277257735903,369.9866344687016,,,,
Bombay Burmah Trading Corporation Ltd.,INE050A01025,BBTC,501425.000000,2024-02-01,True,2024-02-01,11040005.000000,2023-12-31,3.000000,3.000000,622165000.000000,781409000.000000,-159244000.000000,137008000.000000,16223000.000000,-1966000.000000,-312475000.000000,0.000000,-312475000.000000,-312475000.000000,139627000.000000,0.000000,-2.237927,-50.223815,False,-18.318274,-16.246778,-1.542746,10.561955,819650000.000000,0.121296,-356.813356,-680.8697262780464,6.457013577580504,-121.38178706008836,331.7275917288663,-1267.2481721407735,
Tata Coffee Ltd.,INE493A01027,,532301.000000,2023-12-31,True,2024-02-01,11040006.000000,2023-09-30,3.000000,2.000000,2689300000.000000,2175500000.000000,513800000.000000,24300000.000000,66500000.000000,0.000000,423000000.000000,96500000.000000,326500000.000000,326500000.000000,186800000.000000,0.000000,1.747859,12.140706,False,-77.255312,-1.656549,1.445396,-9.879840,2618700000.000000,7.561817,-3.292750,-48.6806437376851,10.336636635070978,100.01747081440058,20.70033115984174,87.34979601726157,10.200906298503325
CCL Products India Ltd.,INE421D01022,CCL,519600.000000,2024-02-01,True,2024-02-01,11040106.000000,2023-12-31,3.000000,3.000000,3277333000.000000,2853988000.000000,423345000.000000,120803000.000000,105581000.000000,0.000000,196961000.000000,35615000.000000,161346000.000000,161346000.000000,266056000.000000,0.000000,0.606436,4.923088,False,-76.057694,-15.512208,1.171220,15.782042,3526081000.000000,5.310219,-9.613566,-37.77481850139416,4.045837670169307,17.737235073622877,31.789605572828073,102.26563348340125,-64.04415046718856
Rossell India Ltd.,INE847C01020,ROSSELLIND,533168.000000,2023-12-31,True,2024-02-01,11040132.000000,2023-12-31,3.000000,3.000000,1122700000.000000,1027400000.000000,95300000.000000,34900000.000000,34300000.000000,-600000.000000,25500000.000000,6800000.000000,18700000.000000,18700000.000000,75400000.000000,0.000000,0.248011,1.665628,False,466.666667,14.631407,3.238727,-34.439452,1201300000.000000,-0.340136,197.399565,-55.39348710990502,7.774403686577804,571.0207649211832,-30.073136620686142,133.6801541425819,4190.1221531947385
Hindustan Foods Ltd.,INE254N01026,HNDFDS,519126.000000,2023-12-31,True,2024-02-01,11050070.000000,2023-12-31,3.000000,3.000000,6448320000.000000,5970712000.000000,477608000.000000,99027000.000000,94073000.000000,0.000000,284508000.000000,58654000.000000,225854000.000000,225854000.000000,225486000.000000,0.000000,1.001632,3.502525,False,30.186471,2.724354,0.955815,27.210001,5864355000.000000,-2.010747,81.382790,24.692334241324346,0.3276822314494771,31.29573788101806,-51.96037503124536,562.3664811261102,93921.02269781
Heritage Foods Ltd.,INE978A01027,HERITGFOOD,519552.000000,2023-12-31,True,2024-02-01,11050089.000000,2023-12-31,3.000000,3.000000,9254500000.000000,8732460000.000000,522040000.000000,16170000.000000,149230000.000000,0.000000,356640000.000000,85610000.000000,271030000.000000,271030000.000000,463980000.000000,0.000000,0.584142,2.928629,False,-12.818451,18.699786,0.485452,-46.630651,9646210000.000000,18.837693,-13.520029,-28.550680781603678,16.736717532358952,-45.40121047238509,20.452455165387303,160.15237898185265,175.21084478572422
Hatsun Agro Products Ltd.,INE473B01035,HATSUN,531531.000000,2024-02-01,True,2024-02-01,11050105.000000,2023-12-31,3.000000,3.000000,18915655000.000000,16748121000.000000,2167534000.000000,384753000.000000,1016124000.000000,0.000000,766657000.000000,192625000.000000,574032000.000000,574032000.000000,222787000.000000,0.000000,2.576596,3.034693,False,19.630625,11.555045,3.481976,76.714248,19195250000.000000,9.637411,25.691163,32.18549918685401,9.322042901976218,-28.365653333288826,11.856237967875929,24.396699180026253,20.391614483852795
Tanla Platforms Ltd.,INE483C01032,TANLA,532790.000000,2024-02-01,True,2024-02-01,11050111.000000,2023-12-31,3.000000,3.000000,2669206000.000000,2521643000.000000,147563000.000000,62667000.000000,20506000.000000,0.000000,64390000.000000,19442000.000000,44948000.000000,44948000.000000,134460000.000000,0.000000,0.334285,1.683946,False,-76.159727,-8.000226,4.217335,-52.575021,2951669000.000000,-24.452997,73.444044,-52.274680524671524,-22.204645155596793,19.375977520021017,18.46529616959791,1109.9820237021622,600.8524386453498
Wipro Ltd.,INE075A01022,WIPRO,507685.000000,2024-02-01,True,2024-02-01,11060011.000000,2023-12-31,3.000000,3.000000,169091000000.000000,135328000000.000000,33763000000.000000,2028000000.000000,3700000000.000000,0.000000,28035000000.000000,7806000000.000000,20229000000.000000,20229000000.000000,10448000000.000000,0.000000,1.936160,11.963381,False,-11.949691,-4.663881,1.973669,-5.150801,173651000000.000000,-0.155243,-4.136799,-24.254048682371053,-0.19648219552768922,28.0092031311361,19.501822041601685,9.576733421360348,12.50571009529892
Zydus Wellness Ltd.,INE768C01010,ZYDUSWELL,531335.000000,2024-02-01,True,2024-02-01,11060041.000000,2023-12-31,3.000000,3.000000,684000000.000000,530000000.000000,154000000.000000,9000000.000000,9000000.000000,0.000000,136000000.000000,33000000.000000,103000000.000000,103000000.000000,636000000.000000,0.000000,0.161950,15.058480,False,-31.438067,1.998211,0.122642,-47.201088,624000000.000000,-10.997005,111.822119,7.4573525377856305,-3.502590048813382,579.5688847235239,23.78034882927795,93.98967064666653,8.940574924855426
Patanjali Foods Ltd.,INE619A01035,PATANJALI,500368.000000,2024-02-01,True,2024-02-01,11070014.000000,2023-12-31,3.000000,3.000000,79572998000.000000,75666668000.000000,3906330000.000000,251502000.000000,596954000.000000,0.000000,3057874000.000000,892458000.000000,2165416000.000000,2165416000.000000,723837000.000000,0.000000,2.991580,2.721295,False,-19.557514,-0.081048,3.516522,126.687607,78457930000.000000,-7.963675,297.848083,-4.039484170289708,3.4120374096550394,1422.6773935062313,43599.09668040306,-69.0156937287457,-71.1499219210611
Agro Tech Foods Ltd.,INE209A01019,ATFL,500215.000000,2023-12-31,True,2024-02-01,11070036.000000,2023-12-31,3.000000,3.000000,1927800000.000000,1841600000.000000,86200000.000000,4300000.000000,51700000.000000,0.000000,30200000.000000,7900000.000000,22300000.000000,22300000.000000,243700000.000000,0.000000,0.091506,1.156759,False,-67.060561,-14.171230,0.064834,-46.258503,2008700000.000000,-14.986457,-39.193233,-21.644498186215248,-8.882216656647998,-53.82795873684715,-58.56814974887264,7.295209915404387,134.86262600114648
Gujarat Ambuja Exports Ltd.,INE036B01030,GAEL,524226.000000,2024-02-01,True,2024-02-01,11070045.000000,2023-12-31,3.000000,3.000000,13404000000.000000,11764100000.000000,1639900000.000000,29800000.000000,300500000.000000,0.000000,1309600000.000000,303000000.000000,1006600000.000000,1006600000.000000,229300000.000000,0.000000,4.389882,7.509699,False,22.889478,15.778290,3.619276,29.469579,11578900000.000000,5.838102,54.923584,-21.71505179424703,6.525853705088035,-6.042916549475016,-6.072551153896084,521.7487131935242,2528.8052624933157
Privi Speciality Chemicals Ltd.,INE959A01019,PRIVISCL,530117.000000,2024-02-01,True,2024-02-01,11070135.000000,2023-12-31,3.000000,3.000000,4060392000.000000,3077065000.000000,983327000.000000,237053000.000000,315286000.000000,0.000000,430988000.000000,111423000.000000,319565000.000000,319565000.000000,390627000.000000,0.000000,0.818082,7.870299,False,1148.398312,1.610776,0.681335,135.154621,4345926000.000000,4.150339,254.895988,-21.467155642944128,5.224897237192502,-49.30511292945041,13.757843361663314,144.8657061125188,442.3066199733442
Bajaj Hindusthan Sugar Ltd.,INE306A01021,BAJAJHIND,500032.000000,2023-12-31,True,2024-02-01,11080002.000000,2023-12-31,3.000000,3.000000,17331800000.000000,16222900000.000000,1108900000.000000,379300000.000000,535800000.000000,0.000000,193800000.000000,0.000000,193800000.000000,193800000.000000,1277400000.000000,0.000000,0.151714,1.118176,False,133.094262,21.562686,-1.094802,12.626515,11337100000.000000,-14.474419,55.561259,61.18464224955448,6.079519319406714,8.341750707061472,8867.514330163627,63.93360224413856,-77.95359343271336
ISGEC Heavy Engineering Ltd.,INE858B01029,ISGEC,533033.000000,2023-12-31,True,2024-02-01,11080017.000000,2023-12-31,3.000000,3.000000,10719300000.000000,9853800000.000000,865500000.000000,95800000.000000,172700000.000000,0.000000,597000000.000000,155400000.000000,441600000.000000,441600000.000000,73500000.000000,0.000000,6.008163,4.119672,False,10.899046,-2.832720,,,,,3054.855109,12.567053172506842,-21.001562739835062,599.1412071056524,2062.6418540675254,29290.769425067287,16142.283701510667
Balrampur Chini Mills Ltd.,INE119A01028,BALRAMCHIN,500038.000000,2024-02-01,True,2024-02-01,11080026.000000,2023-12-31,3.000000,3.000000,12496910000.000000,11170021000.000000,1326889000.000000,79182000.000000,419700000.000000,0.000000,828007000.000000,224920000.000000,603087000.000000,603087000.000000,201749000.000000,0.000000,2.989294,4.825889,False,37.305898,24.816612,5.266212,443.493987,15776721000.000000,40.258727,137.985413,56.853503248854295,27.153803906260638,-32.30247619696468,-2.681709428530184,312.29879910383755,-25.721408114776168
United Breweries Ltd.,INE686F01025,UBL,532478.000000,2024-02-01,True,2024-02-01,11090043.000000,2023-12-31,3.000000,3.000000,18467200000.000000,16770900000.000000,1696300000.000000,20500000.000000,517700000.000000,0.000000,1158100000.000000,309600000.000000,848500000.000000,848500000.000000,264400000.000000,0.000000,3.209153,4.594633,False,4064.953271,13.713586,4.070348,-19.800283,19002500000.000000,12.184596,853.899842,-25.927878734405212,4.300090810377272,52.83625304632365,31.384627375324666,420.803575088715,36.92059775182984
Sula Vineyards Ltd.,INE142Q01026,SULA,543711.000000,2023-12-31,True,2024-02-01,11090251.000000,2023-12-31,3.000000,3.000000,2101600000.000000,1410100000.000000,691500000.000000,70600000.000000,68700000.000000,0.000000,552200000.000000,140700000.000000,411500000.000000,411500000.000000,168800000.000000,0.000000,2.437796,19.580320,False,4.653652,15.475065,1.393957,7.151730,1313600000.000000,12.443611,33.290312,16.06501564310626,13.367498770353611,130.5486518205783,210.4650552298705,,
Tilaknagar Industries Ltd.,INE133E01013,TI,507205.000000,2023-12-31,True,2024-02-01,11100009.000000,2023-12-31,3.000000,3.000000,3852584000.000000,3240258000.000000,612326000.000000,80524000.000000,76082000.000000,0.000000,455720000.000000,0.000000,455720000.000000,455720000.000000,1923791000.000000,0.000000,0.236886,11.828944,False,-43.028816,26.700979,0.205765,153.005192,3552311000.000000,29.576822,173.067727,79.95109890737557,33.12477881204579,684.3560105767915,42.19991292664772,-97.84080415148156,-21.636610169637827
Associated Alcohols & Breweries Ltd.,INE073G01016,ASALCBR,507526.000000,2023-12-31,True,2024-02-01,11100015.000000,2023-12-31,3.000000,3.000000,1944521000.000000,1723393000.000000,221128000.000000,10053000.000000,33749000.000000,0.000000,177326000.000000,51645000.000000,125681000.000000,125681000.000000,180792000.000000,0.000000,0.695169,6.463340,False,16.302376,3.917284,0.744126,78.431503,1736101000.000000,15.915872,16.241561,2.6944421098359874,5.548087965150481,-37.01008996412606,1.5716791901831333,38.88470491322298,45.45923604306431
United Spirits Ltd.,INE854D01024,MCDOWELL-N,532432.000000,2024-02-01,True,2024-02-01,11100025.000000,2023-12-31,3.000000,3.000000,69953000000.000000,64578000000.000000,5375000000.000000,164000000.000000,628000000.000000,0.000000,4583000000.000000,1102000000.000000,3481000000.000000,3481000000.000000,1455000000.000000,0.000000,2.392440,4.976198,False,215.022624,149.449060,2.345704,-39.461659,67726000000.000000,134.524552,445.892469,10.94116839197272,108.86405495513299,-56.98674351062715,340.3617449037943,4188.952739620312,18.081391166312923
Globus Spirits Ltd.,INE615I01010,GLOBUSSPR,533104.000000,2023-12-31,True,2024-02-01,11100046.000000,2023-12-31,3.000000,3.000000,8795316000.000000,8364498000.000000,430818000.000000,68292000.000000,167274000.000000,0.000000,195252000.000000,-250115000.000000,445367000.000000,445367000.000000,288027000.000000,0.000000,1.546268,5.063684,False,65.302617,48.159086,0.453339,-41.029015,7429794000.000000,54.020481,102.809589,-2.0251488992174402,33.289219785359926,-18.0074414389234,40.593290608904404,1021.6390187695804,76035.36040016674
Britannia Industries Ltd.,INE216A01030,BRITANNIA,500825.000000,2024-02-01,True,2024-02-01,11120001.000000,2023-12-31,3.000000,3.000000,41519700000.000000,33095000000.000000,8424700000.000000,292200000.000000,707100000.000000,-29000000.000000,7396400000.000000,2012800000.000000,5383600000.000000,5383600000.000000,240900000.000000,29747100000.000000,22.347862,12.966375,False,-29.803241,2.275599,23.681611,15.823774,43420300000.000000,2.001010,35803.898679,5.790209620753918,6.746069447972693,179073.93496131944,623270.0617899402,-98.2948272248998,-98.73516083886713
Nestle India Ltd.,INE239A01024,NESTLEIND,500790.000000,2024-02-01,True,2024-02-01,11120007.000000,2023-12-31,3.000000,4.000000,46307200000.000000,34874500000.000000,11432700000.000000,229500000.000000,1086900000.000000,-1073000000.000000,8864800000.000000,2308700000.000000,6556100000.000000,6556100000.000000,964200000.000000,29963300000.000000,6.799523,14.157842,False,4.386524,8.034360,9.418383,35.877024,50700900000.000000,9.703266,39.117779,24.60969321147713,13.447135711982538,12.196135014120662,14.40733797130796,212.42934632891215,8280.153981916817
Marico Ltd.,INE196A01026,MARICO,531642.000000,2024-02-01,True,2024-02-01,11120039.000000,2023-12-31,3.000000,3.000000,17680000000.000000,13690000000.000000,3990000000.000000,80000000.000000,290000000.000000,0.000000,3620000000.000000,780000000.000000,2840000000.000000,2840000000.000000,1290000000.000000,0.000000,2.201550,16.063348,False,11.811024,-8.203531,2.000000,-22.754491,18260000000.000000,-10.490196,493.469294,-16.955832249102038,-8.648242111720137,13.824064662384252,1.6630172117544906,4979.799244870041,927992.8313950707
