CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth
Nexus Select Trust REIT,INE0NDH25011,NXST,543913.000000,2023-12-31,True,2024-02-01,14095554.000000,2023-09-30,3.000000,2.000000,4264400000.000000,92860000.000000,4171540000.000000,462370000.000000,0.000000,0.000000,3709170000.000000,0.000000,3709170000.000000,3709170000.000000,150950310000.000000,0.000000,0.024572,86.979880,False,,,1376.100000,,364580000.000000,
SBFC Finance Ltd.,INE423Y01016,SBFC,543959.000000,2023-12-31,True,2024-02-01,14095569.000000,2023-12-31,3.000000,3.000000,2639360000.000000,779280000.000000,1860080000.000000,845760000.000000,34160000.000000,0.000000,857330000.000000,217150000.000000,640180000.000000,640180000.000000,10667220000.000000,0.000000,0.060014,24.255122,False,35.802203,35.775135,0.049655,,2465080000.000000,
IDFC First Bank Ltd.,INE092T01019,IDFCFIRSTB,539437.000000,2024-02-01,True,2024-02-01,14100051.000000,2023-12-31,3.000000,3.000000,93959500000.000000,42406500000.000000,51553000000.000000,35928300000.000000,0.000000,0.000000,9076600000.000000,1919800000.000000,7156800000.000000,7156800000.000000,70668200000.000000,0.000000,0.101273,7.616899,False,4.465691,33.006101,0.111763,25.153362,87858000000.000000,34.523957
Schaeffler India Ltd.,INE513A01022,SCHAEFFLER,505790.000000,2024-02-01,True,2024-02-01,14510005.000000,2023-12-31,3.000000,4.000000,18855700000.000000,15269800000.000000,3585900000.000000,9800000.000000,570900000.000000,-47000000.000000,2958200000.000000,784400000.000000,2173800000.000000,2173800000.000000,312600000.000000,0.000000,6.953935,11.528609,False,-5.887956,4.007347,7.517594,9.119614,18792100000.000000,5.597919
SKF India Ltd.,INE640A01023,SKFINDIA,500472.000000,2024-02-01,True,2024-02-01,14510006.000000,2023-12-31,3.000000,3.000000,11159900000.000000,9198300000.000000,1961600000.000000,2500000.000000,188800000.000000,0.000000,1770300000.000000,448400000.000000,1321900000.000000,1321900000.000000,494380000.000000,0.000000,2.673854,11.845088,False,13.487294,2.362804,1.824912,-42.148124,11454700000.000000,5.241543
Timken India Ltd.,INE325A01013,TIMKEN,522113.000000,2024-02-01,True,2024-02-01,14510007.000000,2023-12-31,3.000000,3.000000,6227900000.000000,5097300000.000000,1130600000.000000,8500000.000000,209840000.000000,0.000000,912260000.000000,236970000.000000,675290000.000000,675290000.000000,752190000.000000,0.000000,0.897765,10.842981,False,-4.374019,-0.161911,1.237001,-4.690065,6920710000.000000,-3.463384
NRB Bearings Ltd.,INE349A01021,NRBBEARING,530367.000000,2023-12-31,True,2024-02-01,14510021.000000,2023-12-31,3.000000,3.000000,2578500000.000000,2210300000.000000,368200000.000000,54900000.000000,95100000.000000,1822800000.000000,2041000000.000000,421900000.000000,1619100000.000000,1619100000.000000,193800000.000000,0.000000,8.354489,62.792321,False,681.041968,-1.267422,1.196078,57.046070,2689600000.000000,0.313293
NAVA Ltd.,INE725A01022,NAVA,513023.000000,2023-12-31,True,2024-02-01,14520017.000000,2023-12-31,3.000000,3.000000,3358171000.000000,2650740000.000000,707431000.000000,7612000.000000,79600000.000000,-4443000.000000,620219000.000000,164588000.000000,455631000.000000,455631000.000000,290327000.000000,0.000000,1.569372,13.567832,False,97.109744,-3.109065,1.064775,-39.340251,3549879000.000000,9.449346
Maithan Alloys Ltd.,INE683C01011,MAITHANALL,590078.000000,2023-12-31,True,2024-02-01,14520022.000000,2023-12-31,3.000000,3.000000,5272600000.000000,4127800000.000000,1144800000.000000,2200000.000000,38800000.000000,0.000000,1103800000.000000,230000000.000000,873800000.000000,873800000.000000,291100000.000000,0.000000,3.001718,16.572469,False,60.183318,-28.415879,2.253178,-32.638390,5033100000.000000,-30.914307
Eveready Industries India Ltd.,INE128A01029,EVEREADY,531508.000000,2023-12-31,True,2024-02-01,14530003.000000,2023-12-31,3.000000,3.000000,3051800000.000000,2801500000.000000,250300000.000000,78900000.000000,68500000.000000,0.000000,102900000.000000,19100000.000000,83800000.000000,83800000.000000,363400000.000000,0.000000,0.230600,2.745920,False,54.061074,-7.649943,0.700330,73.011557,3649400000.000000,-3.003402
GKW Ltd.,INE528A01020,GKWLIMITED,504704.000000,2023-12-31,True,2024-02-01,14540001.000000,2023-12-31,3.000000,3.000000,101963000.000000,20973000.000000,80990000.000000,15000.000000,2978000.000000,0.000000,77997000.000000,13914000.000000,64083000.000000,64083000.000000,59665000.000000,0.000000,1.074047,62.849269,False,114.195468,72.429946,1.188134,-3.620519,115817000.000000,0.688546
Sundram Fasteners Ltd.,INE387A01021,SUNDRMFAST,500403.000000,2024-02-01,True,2024-02-01,14540005.000000,2023-12-31,3.000000,3.000000,12049200000.000000,10037300000.000000,2011900000.000000,34100000.000000,422000000.000000,0.000000,1555800000.000000,393900000.000000,1161900000.000000,1161900000.000000,210100000.000000,0.000000,5.530224,9.642964,False,9.478941,-2.528758,5.613041,5.530201,12389700000.000000,1.070278
Sundaram-Clayton Ltd.,INE0Q3R01026,SUNCLAY,544066.000000,2023-12-31,True,2024-02-01,14540038.000000,2023-12-31,3.000000,3.000000,5202700000.000000,4536700000.000000,666000000.000000,126900000.000000,252100000.000000,-11200000.000000,275800000.000000,99700000.000000,176100000.000000,176100000.000000,101200000.000000,0.000000,1.740119,3.384781,False,,,,,,
Carborundum Universal Ltd.,INE120A01034,CARBORUNIV,513375.000000,2024-02-01,True,2024-02-01,14550001.000000,2023-09-30,3.000000,2.000000,6624800000.000000,5338100000.000000,1286700000.000000,13600000.000000,180400000.000000,0.000000,1092700000.000000,264400000.000000,828300000.000000,828300000.000000,190000000.000000,0.000000,4.359474,12.503019,False,15.381749,6.207516,4.903633,27.841845,6853700000.000000,10.691732
Grindwell Norton Ltd.,INE536A01023,GRINDWELL,506076.000000,2024-02-01,True,2024-02-01,14550003.000000,2023-12-31,3.000000,3.000000,6654700000.000000,5246600000.000000,1408100000.000000,17200000.000000,169900000.000000,0.000000,1221000000.000000,300100000.000000,920900000.000000,920900000.000000,553600000.000000,0.000000,1.663475,13.838340,False,25.292517,19.089120,1.770773,13.002882,6810900000.000000,14.030036
Vesuvius India Ltd.,INE386A01015,VESUVIUS,520113.000000,2023-12-31,True,2024-02-01,14550014.000000,2023-12-31,3.000000,4.000000,4242700000.000000,3367800000.000000,874900000.000000,2900000.000000,107400000.000000,0.000000,764600000.000000,193900000.000000,570700000.000000,570700000.000000,203000000.000000,0.000000,2.811330,13.451340,False,106.476122,19.529511,2.969458,67.026877,4217300000.000000,17.499721
Sterling Tools Ltd.,INE334A01023,STERTOOLS,530759.000000,2023-12-31,True,2024-02-01,14550018.000000,2023-12-31,3.000000,3.000000,1426762000.000000,1213689000.000000,213073000.000000,17161000.000000,78613000.000000,0.000000,117299000.000000,29405000.000000,87894000.000000,87894000.000000,72048000.000000,0.000000,1.219937,6.160383,False,-12.874447,-6.018457,1.381926,-42.204769,1553536000.000000,0.429701
GFL Ltd.,INE538A01037,GFLLIMITED,500173.000000,2023-12-31,True,2024-02-01,14560002.000000,2023-12-31,3.000000,3.000000,7400000.000000,2700000.000000,4700000.000000,0.000000,0.000000,0.000000,4700000.000000,1200000.000000,3500000.000000,3500000.000000,109900000.000000,0.000000,0.031847,47.297297,False,3400.000000,-11.904762,0.035487,34.482759,8200000.000000,-5.747126
Linde India Ltd.,INE473A01011,LINDEINDIA,523457.000000,2024-02-01,True,2024-02-01,14560004.000000,2023-12-31,3.000000,3.000000,7281170000.000000,5200500000.000000,2080670000.000000,11530000.000000,506250000.000000,0.000000,1562890000.000000,391350000.000000,1171540000.000000,1171540000.000000,852840000.000000,0.000000,1.373693,16.089997,False,3.500247,0.472199,1.251184,17.565528,7299020000.000000,1.272037
Poonawalla Fincorp Ltd.,INE511C01022,POONAWALLA,524000.000000,2024-02-01,True,2024-02-01,14560019.000000,2023-12-31,3.000000,3.000000,7737600000.000000,1846800000.000000,5890800000.000000,2237100000.000000,151500000.000000,0.000000,3567600000.000000,916200000.000000,2651400000.000000,2651400000.000000,1537500000.000000,0.000000,1.724488,34.266439,False,75.429547,48.997708,8.191099,862.896185,7447300000.000000,54.980959
Inox India Ltd.,INE616N01034,INOXINDIA,544046.000000,2023-12-31,True,2024-02-01,14560021.010000,2023-12-31,3.000000,3.000000,2794400000.000000,2143600000.000000,650800000.000000,13900000.000000,46400000.000000,0.000000,590500000.000000,141000000.000000,449500000.000000,449500000.000000,181500000.000000,0.000000,2.476584,16.085743,False,13.338376,15.882890,,,,
Confidence Petroleum India Ltd.,INE552D01024,CONFIPET,526829.000000,2023-12-31,True,2024-02-01,14560025.000000,2023-12-31,3.000000,3.000000,5388600000.000000,4572700000.000000,815900000.000000,168800000.000000,358100000.000000,0.000000,289000000.000000,39800000.000000,249200000.000000,249200000.000000,289200000.000000,0.000000,0.861687,4.624578,False,-1.083579,-18.280255,1.055809,35.494700,6043500000.000000,37.308584
Mahanagar Gas Ltd.,INE002S01010,MGL,539957.000000,2024-02-01,True,2024-02-01,14560035.000000,2023-12-31,3.000000,3.000000,16168300000.000000,11200700000.000000,4967600000.000000,27200000.000000,682900000.000000,0.000000,4257500000.000000,1085700000.000000,3171800000.000000,3171800000.000000,987800000.000000,0.000000,3.210974,19.617399,False,84.331958,-5.095560,,,,
Asahi India Glass Ltd.,INE439A01020,ASAHIINDIA,515030.000000,2024-02-01,True,2024-02-01,14580002.000000,2023-12-31,3.000000,3.000000,10022100000.000000,8348600000.000000,1673500000.000000,327500000.000000,422800000.000000,0.000000,923200000.000000,240800000.000000,682400000.000000,682400000.000000,243100000.000000,0.000000,2.807075,6.808952,False,-20.336213,1.074065,3.504319,-19.457313,10853800000.000000,8.477253
Borosil Renewables Ltd.,INE666D01022,BORORENEW,502219.000000,2024-02-01,True,2024-02-01,14580004.000000,2023-12-31,3.000000,3.000000,2449457000.000000,2222589000.000000,226868000.000000,89252000.000000,291367000.000000,0.000000,-153751000.000000,-43361000.000000,-110390000.000000,-110390000.000000,130533000.000000,0.000000,-0.845687,-4.506713,False,-149.109868,43.267648,-0.444079,-123.853050,2857411000.000000,66.736845
HLE Glascoat Ltd.,INE461D01028,HLEGLAS,522215.000000,2024-02-01,True,2024-02-01,14580019.000000,2023-12-31,3.000000,3.000000,1534728000.000000,1297297000.000000,237431000.000000,82863000.000000,35728000.000000,-34382000.000000,84458000.000000,-9821000.000000,94279000.000000,94279000.000000,136531000.000000,0.000000,0.690532,6.143043,False,15.847485,1.242836,0.448953,-43.749656,1600353000.000000,6.968818
La Opala RG Ltd.,INE059D01020,LAOPALA,526947.000000,2024-02-01,True,2024-02-01,14580030.000000,2023-12-31,3.000000,3.000000,1187279000.000000,665085000.000000,522194000.000000,20706000.000000,51963000.000000,0.000000,449525000.000000,7961000.000000,441564000.000000,441564000.000000,222000000.000000,0.000000,1.989027,37.191258,False,27.470814,-11.874415,1.404959,-20.159885,994891000.000000,-29.236797
Sunteck Realty Ltd.,INE805D01034,SUNTECK,512179.000000,2024-02-01,True,2024-02-01,14580040.000000,2023-12-31,3.000000,3.000000,143471000.000000,159579000.000000,-16108000.000000,137311000.000000,6990000.000000,0.000000,-160409000.000000,-61447000.000000,-98962000.000000,-98962000.000000,146485000.000000,0.000000,-0.675578,-68.977006,False,-241.122175,-76.355897,-0.346213,49.370453,204951000.000000,-24.198905
Borosil Ltd.,INE02PY01013,BOROLTD,543212.000000,2023-12-31,True,2024-02-01,14580080.000000,2023-12-31,3.000000,3.000000,3101660000.000000,2457397000.000000,644263000.000000,22449000.000000,130413000.000000,0.000000,491401000.000000,118406000.000000,372995000.000000,372995000.000000,114582000.000000,0.000000,3.255267,12.025657,False,47.884873,12.906373,2.466575,5.451563,2902443000.000000,11.272798
Cosmo First Ltd.,INE757A01017,COSMOFIRST,508814.000000,2023-12-31,True,2024-02-01,14590004.000000,2023-12-31,3.000000,3.000000,5810600000.000000,5351800000.000000,458800000.000000,220800000.000000,220700000.000000,0.000000,17300000.000000,-15200000.000000,32500000.000000,32500000.000000,262500000.000000,0.000000,0.123810,0.559323,False,-90.627471,-9.718618,0.875429,-65.469277,6280000000.000000,-15.000744
EPL Ltd.,INE255A01020,EPL,500135.000000,2024-02-01,True,2024-02-01,14590005.000000,2023-12-31,3.000000,3.000000,3359000000.000000,2582000000.000000,777000000.000000,57000000.000000,300000000.000000,0.000000,420000000.000000,-78000000.000000,498000000.000000,498000000.000000,637000000.000000,0.000000,0.781790,14.825841,False,0.448123,2.690309,0.646782,-35.116493,3594000000.000000,-3.826599
Uflex Ltd.,INE516A01017,UFLEX,500148.000000,2023-12-31,True,2024-02-01,14590006.000000,2023-12-31,3.000000,3.000000,16589300000.000000,14874800000.000000,1714500000.000000,664300000.000000,747300000.000000,0.000000,302900000.000000,65500000.000000,237400000.000000,237400000.000000,722100000.000000,0.000000,0.328763,1.431043,False,-51.904376,-3.180754,0.289295,-42.735746,16505700000.000000,-4.068419
Garware Hi-Tech Films Ltd.,INE291A01017,GRWRHITECH,500655.000000,2023-12-31,True,2024-02-01,14590007.000000,2023-12-31,3.000000,3.000000,4415700000.000000,3632400000.000000,783300000.000000,15000000.000000,95300000.000000,0.000000,673000000.000000,166500000.000000,506500000.000000,506500000.000000,232300000.000000,0.000000,2.180370,11.470435,False,43.932935,39.230648,1.877744,7.411967,3934500000.000000,7.017544
Huhtamaki India Ltd.,INE275B01026,HUHTAMAKI,509820.000000,2023-12-31,True,2024-02-01,14590014.000000,2023-12-31,3.000000,4.000000,6078000000.000000,5460100000.000000,617900000.000000,62400000.000000,111800000.000000,3716500000.000000,4160200000.000000,886000000.000000,3274200000.000000,3274200000.000000,151100000.000000,0.000000,21.669093,53.869694,False,1844.299287,-11.840216,2.135672,80575.000000,6654800000.000000,-13.701792
Polyplex Corporation Ltd.,INE633B01018,POLYPLEX,524051.000000,2024-02-01,True,2024-02-01,14590015.000000,2023-12-31,3.000000,3.000000,3222400000.000000,3217300000.000000,5100000.000000,6900000.000000,118200000.000000,0.000000,-120000000.000000,-29100000.000000,-90900000.000000,-90900000.000000,313900000.000000,0.000000,-0.289583,-2.820879,False,-106.162294,-38.388589,0.344059,-71.845673,3955000000.000000,-19.180154
Jai Corp Ltd.,INE070D01027,JAICORPLTD,512237.000000,2023-12-31,True,2024-02-01,14590090.000000,2023-12-31,3.000000,3.000000,1099200000.000000,928700000.000000,170500000.000000,500000.000000,21200000.000000,-2100000.000000,148800000.000000,42000000.000000,106800000.000000,106800000.000000,178500000.000000,0.000000,0.598319,9.716157,False,-7.931034,-15.563067,0.629132,-7.266722,1200800000.000000,-17.950120
Balmer Lawrie & Company Ltd.,INE164A01016,BALMLAWRIE,523319.000000,2023-12-31,True,2024-02-01,14600021.000000,2023-12-31,3.000000,3.000000,5901339000.000000,5085359000.000000,815980000.000000,33174000.000000,116854000.000000,0.000000,665952000.000000,152192000.000000,513760000.000000,513760000.000000,1710038000.000000,0.000000,0.300438,8.705821,False,87.664603,14.689722,0.323868,112.133725,5984171000.000000,6.496852
Apar Industries Ltd.,INE372A01015,APARINDS,532259.000000,2024-02-01,True,2024-02-01,14610009.000000,2023-12-31,3.000000,3.000000,37696200000.000000,33655300000.000000,4040900000.000000,1079400000.000000,254100000.000000,0.000000,2707400000.000000,649200000.000000,2058200000.000000,2058200000.000000,401700000.000000,0.000000,5.123724,5.459967,False,24.214446,3.789954,4.850274,66.296363,36650900000.000000,25.376376
Apcotex Industries Ltd.,INE116A01032,APCOTEXIND,523694.000000,2023-12-31,True,2024-02-01,14610013.000000,2023-12-31,3.000000,3.000000,2589670000.000000,2315213000.000000,274457000.000000,38071000.000000,82317000.000000,0.000000,154069000.000000,42738000.000000,111331000.000000,111331000.000000,103690000.000000,0.000000,1.073691,4.299042,False,-45.354191,9.761499,1.476709,-50.282002,2809263000.000000,-1.654390
Pix Transmissions Ltd.,INE751B01018,PIXTRANS,500333.000000,2023-12-31,True,2024-02-01,14610023.000000,2023-12-31,3.000000,3.000000,1251596100.000000,896284700.000000,355311400.000000,11096200.000000,57078400.000000,0.000000,287136800.000000,74093100.000000,213043700.000000,213043700.000000,136241000.000000,0.000000,1.563727,17.021761,False,113.440272,19.368655,1.432062,38.492596,1183696900.000000,1.441011
Tega Industries Ltd.,INE011K01018,TEGA,543413.000000,2023-12-31,True,2024-02-01,14610092.000000,2023-12-31,3.000000,3.000000,1685040000.000000,1306990000.000000,378050000.000000,23730000.000000,50160000.000000,0.000000,304160000.000000,70640000.000000,233520000.000000,233520000.000000,665030000.000000,0.000000,0.351142,13.858425,False,-33.326860,-13.878738,0.498375,34.599358,2055930000.000000,13.052635
Hindalco Industries Ltd.,INE038A01020,HINDALCO,500440.000000,2024-02-01,True,2024-02-01,15040001.000000,2023-12-31,3.000000,3.000000,204220000000.000000,183260000000.000000,20960000000.000000,3170000000.000000,4830000000.000000,0.000000,12960000000.000000,4580000000.000000,8380000000.000000,8380000000.000000,2220000000.000000,0.000000,3.774775,4.103418,False,68.273092,6.809623,3.815315,54.562044,208420000000.000000,12.222701
National Aluminium Company Ltd.,INE139A01034,NATIONALUM,532234.000000,2024-02-01,True,2024-02-01,15040013.000000,2023-12-31,3.000000,3.000000,33978700000.000000,25737700000.000000,8241000000.000000,21000000.000000,1537900000.000000,0.000000,6682100000.000000,1797400000.000000,4884700000.000000,4884700000.000000,9183200000.000000,0.000000,0.531917,14.375771,False,78.371371,1.238566,0.224606,,31120200000.000000,
